symbol,earnings_date,eps_estimate,reported_eps,surprise
LULU,2012-06-07,0.3,0.32,+6.44
LULU,2012-03-22,0.49,0.51,+4.31
LULU,2011-12-01,0.25,0.27,+9.43
LULU,2011-09-09,0.22,0.26,+15.68
LULU,2011-06-10,0.2,0.22,+10.24
LULU,2011-03-17,0.28,0.32,+12.38
LULU,2010-12-09,0.13,0.18,+43.67
LULU,2010-09-10,0.12,0.15,+25.74
LULU,2010-06-10,0.1,0.14,+29.01
LULU,2010-03-25,0.15,0.2,+36.58
LULU,2009-12-09,0.09,0.1,+6.95
LULU,2009-09-10,0.05,0.07,+27.45
LULU,2009-06-11,0.04,0.05,+13.92
LULU,2009-03-26,0.07,0.1,+34.23
LULU,2008-12-11,0.06,0.07,+4.84
LULU,2008-09-11,0.07,0.09,+37.51
LULU,2008-06-02,0.06,0.06,-0.83
LULU,2008-04-02,0.1,0.11,+9.25
LULU,2007-11-29,0.04,0.06,+34.44
LULU,2007-09-10,0.02,0.04,+113.02
MA,2025-07-29,-,-,-
MA,2025-04-29,-,-,-
MA,2025-01-29,-,-,-
MA,2024-10-31,3.72,-,-
MA,2024-07-31,3.51,3.59,+2.16
MA,2024-05-01,3.24,3.31,+2.27
MA,2024-01-31,3.08,3.18,+3.13
MA,2023-10-26,3.21,3.39,+5.66
MA,2023-07-27,2.82,2.89,+2.3
MA,2023-04-27,2.72,2.8,+3.1
MA,2023-01-26,2.58,2.65,+2.84
MA,2022-10-27,2.56,2.68,+4.53
MA,2022-07-28,2.36,2.56,+8.57
MA,2022-04-28,2.17,2.76,+27.35
MA,2022-01-27,2.21,2.35,+6.37
MA,2021-10-28,2.19,2.37,+8.01
MA,2021-07-29,1.75,1.95,+11.63
MA,2021-04-29,1.57,1.74,+10.78
MA,2021-01-28,1.51,1.64,+8.55
MA,2020-10-28,1.66,1.6,-3.39
MA,2020-07-30,1.16,1.36,+16.94
MA,2020-04-29,1.73,1.83,+5.92
MA,2020-01-29,1.87,1.96,+4.61
MA,2019-10-29,2.01,2.15,+6.8
MA,2019-07-30,1.83,1.89,+3.56
MA,2019-04-30,1.66,1.78,+7.31
MA,2019-01-31,1.52,1.55,+1.98
MA,2018-10-30,1.68,1.78,+5.86
MA,2018-07-26,1.53,1.66,+8.57
MA,2018-05-02,1.25,1.5,+19.99
MA,2018-02-01,1.12,1.14,+1.89
MA,2017-10-31,1.23,1.34,+8.83
MA,2017-07-27,1.04,1.1,+5.42
MA,2017-05-02,0.95,1.01,+6.71
MA,2017-01-31,0.85,0.86,+0.68
MA,2016-10-28,0.98,1.08,+10.2
MA,2016-07-28,0.9,0.96,+6.47
MA,2016-04-28,0.85,0.86,+1.29
MA,2016-01-29,0.69,0.79,+14.07
MA,2015-10-29,0.87,0.91,+4.06
MA,2015-07-29,0.85,0.85,-0.45
MA,2015-04-29,0.8,0.91,+14.01
MA,2015-01-30,0.67,0.69,+2.38
MA,2014-10-30,0.78,0.87,+11.37
MA,2014-07-31,0.77,0.8,+4.34
MA,2014-05-01,0.72,0.73,+1.49
MA,2014-01-31,0.6,0.57,-4.73
MA,2013-10-31,0.69,0.73,+4.66
MA,2013-07-31,0.63,0.7,+10.4
MA,2013-05-01,0.62,0.62,+0.88
MA,2013-01-31,0.48,0.49,+1.02
MA,2012-10-31,0.59,0.62,+4.22
MA,2012-08-01,0.56,0.56,+1.36
MA,2012-05-02,0.53,0.54,+1.15
MA,2012-02-02,0.39,0.4,+3.15
MA,2011-11-02,0.48,0.56,+16.76
MA,2011-08-03,0.42,0.48,+12.61
MA,2011-05-03,0.41,0.43,+4.71
MA,2011-02-03,0.3,0.32,+3.8
MA,2010-11-02,0.35,0.39,+11.37
MA,2010-08-03,0.33,0.35,+4.75
MA,2010-05-04,0.31,0.35,+10.18
MA,2010-02-04,0.25,0.22,-8.99
MA,2009-11-03,0.29,0.35,+18.53
MA,2009-07-30,0.24,0.27,+10.42
MA,2009-05-01,0.26,0.28,+7.15
MA,2009-02-05,0.16,0.19,+15.84
MA,2008-11-03,0.22,0.25,+11.78
MA,2008-07-31,0.2,0.21,+4.53
MA,2008-04-29,0.2,0.26,+29.53
MA,2008-01-31,0.07,0.09,+22.89
MA,2007-10-31,0.14,0.18,+26.39
MA,2007-08-01,0.13,0.14,+7.69
MA,2007-05-02,0.12,0.16,+35.86
MA,2007-02-09,0.02,0.03,+86.19
MA,2006-11-01,0.11,0.14,+32.38
MA,2006-08-02,0.06,0.07,+18.72
MARA,2025-07-30,-,-,-
MARA,2025-05-07,-,-,-
MARA,2025-02-26,-,-,-
MARA,2024-11-06,-0.22,-,-
MARA,2024-08-01,-0.14,-0.72,-403.5
MARA,2024-05-09,0.22,1.26,+483.87
MARA,2024-02-28,0.03,0.66,+1990.59
MARA,2023-10-15,-0.1,0.35,+436.54
MARA,2023-08-08,-0.07,-0.13,-85.19
MARA,2023-05-10,-0.08,-0.05,+35.34
MARA,2023-03-16,-0.16,-0.53,-227.16
MARA,2022-11-08,-0.35,-0.65,-87.05
MARA,2022-08-08,-0.25,-2.28,-796.61
MARA,2022-05-04,0.23,-0.13,-157.78
MARA,2022-03-01,0.34,0.1,-70.37
MARA,2021-11-10,0.43,-0.22,-151.16
MARA,2021-08-13,0.16,-1.09,-767.36
MARA,2021-05-10,0.02,0.06,+200
MARA,2021-03-16,-0.01,-0.08,-700
MARA,2020-11-12,-,-,-
MARA,2020-08-14,-,-,-
MARA,2020-05-14,-,-,-
MARA,2020-03-24,-,-,-
MARA,2019-11-08,-,-,-
MARA,2019-08-01,-,-,-
MARA,2019-05-10,-,-,-
MARA,2019-03-25,-,-,-
MARA,2018-04-16,-,-,-
MARA,2017-11-20,-,-,-
MARA,2017-08-14,-2.24,-1.6,+28.57
MARA,2017-05-15,-2.4,-3.04,-26.67
MARA,2017-03-30,-4.32,-27.84,-544.44
MARA,2016-11-14,-3.92,-6.72,-71.43
MARA,2016-08-15,7.92,7.84,-1.01
MARA,2016-05-12,-3.84,-4.16,-8.33
MARA,2016-03-30,-5.28,-4.32,+18.18
MARA,2015-11-16,-4.53,-3.36,+25.88
MARA,2015-08-14,-5.17,-6.88,-32.99
MARA,2015-05-14,-1.6,-5.44,-240
MARA,2015-03-26,-1.5,-8.8,-486.67
MARA,2014-11-12,-1.47,4.16,+383.64
MARA,2014-08-14,-1.84,1.68,+191.3
MCD,2025-07-28,-,-,-
MCD,2025-04-28,-,-,-
MCD,2025-02-03,-,-,-
MCD,2024-10-29,3.19,-,-
MCD,2024-07-29,3.07,2.97,-3.28
MCD,2024-04-30,2.72,2.7,-0.6
MCD,2024-02-05,2.82,2.95,+4.49
MCD,2023-10-30,3,3.19,+6.23
MCD,2023-07-27,2.79,3.17,+13.78
MCD,2023-04-25,2.33,2.63,+12.8
MCD,2023-01-31,2.45,2.59,+5.52
MCD,2022-10-27,2.58,2.68,+4
MCD,2022-07-26,2.47,2.55,+3.27
MCD,2022-04-28,2.17,2.28,+5.14
MCD,2022-01-27,2.34,2.23,-4.54
MCD,2021-10-27,2.46,2.76,+12.16
MCD,2021-07-28,2.11,2.37,+12.41
MCD,2021-04-29,1.81,1.92,+5.95
MCD,2021-01-28,1.78,1.7,-4.41
MCD,2020-11-09,1.9,2.22,+16.76
MCD,2020-07-28,0.74,0.66,-11.41
MCD,2020-04-30,1.57,1.47,-6.11
MCD,2020-01-29,1.96,1.97,+0.52
MCD,2019-10-22,2.21,2.11,-4.48
MCD,2019-07-26,2.05,2.05,-0.07
MCD,2019-04-30,1.75,1.78,+1.56
MCD,2019-01-30,1.89,1.97,+4.35
MCD,2018-10-23,1.99,2.1,+5.35
MCD,2018-07-26,1.92,1.99,+3.54
MCD,2018-04-30,1.67,1.79,+7.11
MCD,2018-01-30,1.59,1.71,+7.76
MCD,2017-10-24,1.77,1.76,-0.56
MCD,2017-07-25,1.62,1.73,+6.98
MCD,2017-04-25,1.33,1.47,+10.16
MCD,2017-01-23,1.41,1.43,+1.27
MCD,2016-10-21,1.48,1.62,+9.13
MCD,2016-07-26,1.38,1.45,+4.74
MCD,2016-04-22,1.16,1.23,+5.7
MCD,2016-01-25,1.23,1.31,+6.28
MCD,2015-10-22,1.27,1.4,+9.82
MCD,2015-07-23,1.23,1.29,+4.49
MCD,2015-04-22,1.06,1.01,-4.51
MCD,2015-01-23,1.22,1.13,-7.22
MCD,2014-10-21,1.37,1.36,-0.89
MCD,2014-07-22,1.44,1.4,-2.62
MCD,2014-04-22,1.24,1.21,-2.25
MCD,2014-01-23,1.39,1.4,+0.48
MCD,2013-10-21,1.51,1.52,+0.86
MCD,2013-07-22,1.4,1.38,-1.64
MCD,2013-04-19,1.27,1.26,-0.47
MCD,2013-01-23,1.33,1.38,+3.7
MCD,2012-10-19,1.47,1.43,-2.98
MCD,2012-07-23,1.37,1.32,-3.97
MCD,2012-04-20,1.23,1.23,-
MCD,2012-01-24,1.3,1.33,+2.62
MCD,2011-10-21,1.43,1.45,+1.53
MCD,2011-07-22,1.28,1.35,+5.13
MCD,2011-04-21,1.14,1.15,+0.8
MCD,2011-01-24,1.16,1.16,+0.41
MCD,2010-10-21,1.25,1.29,+3.59
MCD,2010-07-23,1.12,1.13,+1.02
MCD,2010-04-21,0.96,1.03,+6.94
MCD,2010-01-22,1.02,1.03,+1.28
MCD,2009-10-22,1.11,1.15,+3.65
MCD,2009-07-23,0.97,0.97,+0.34
MCD,2009-04-22,0.82,0.83,+1.51
MCD,2009-01-26,0.83,0.87,+4.9
MCD,2008-10-22,0.98,1.05,+7.51
MCD,2008-07-23,0.86,0.94,+9.73
MCD,2008-04-22,0.7,0.81,+16.27
MCD,2008-01-28,0.71,0.73,+3.27
MCD,2007-10-19,0.83,0.83,+0.17
MCD,2007-07-24,0.71,0.71,+0.09
MCD,2007-04-20,0.62,0.62,+0.72
MCD,2007-01-24,0.61,0.61,+0.09
MCD,2006-10-19,0.68,0.68,-0.1
MCD,2006-07-25,0.62,0.67,+8.83
MCD,2006-04-21,0.49,0.49,-0.63
MCD,2006-01-24,0.48,0.48,-0.49
MCD,2005-10-20,0.58,0.58,+0.06
MCD,2005-07-21,0.42,0.42,-
MCD,2005-04-21,0.43,0.56,+30.23
MCD,2005-01-28,0.46,0.45,-1.58
MCD,2004-10-19,0.61,0.61,-
MCD,2004-07-22,0.47,0.47,+0.95
MCD,2004-04-27,0.4,0.4,-
MCD,2004-01-26,0.35,0.35,+0.14
MCD,2003-10-22,0.4,0.43,+6.91
MCD,2003-07-29,0.37,0.37,-0.18
MCD,2003-04-28,0.28,0.29,+3.32
MCD,2003-01-23,0.25,0.25,-1.06
MCD,2002-10-22,0.39,0.38,-2.56
MCD,2002-07-24,0.38,0.39,+2.48
MCD,2002-04-18,0.29,0.31,+5.68
MCD,2002-01-24,0.34,0.34,-0.35
MCD,2001-10-18,0.39,0.42,+7.52
MCD,2001-07-24,0.34,0.34,-1.27
MCD,2001-04-19,0.3,0.29,-2.03
MCD,2001-01-24,0.35,0.34,-3.2
MCD,2000-10-19,0.41,0.41,+0.26
MCHP,2025-07-30,-,-,-
MCHP,2025-05-05,-,-,-
MCHP,2025-01-30,-,-,-
MCHP,2024-10-31,0.43,-,-
MCHP,2024-08-01,0.52,0.53,+1.99
MCHP,2024-05-06,0.57,0.57,-0.71
MCHP,2024-02-01,1.04,1.08,+4
MCHP,2023-11-02,1.62,1.62,+0.31
MCHP,2023-08-03,1.64,1.64,-0.05
MCHP,2023-05-04,1.62,1.64,+1.1
MCHP,2023-02-02,1.55,1.56,+0.71
MCHP,2022-11-03,1.44,1.46,+1.23
MCHP,2022-08-02,1.34,1.37,+1.9
MCHP,2022-05-09,1.25,1.35,+7.68
MCHP,2022-02-03,1.17,1.2,+2.32
MCHP,2021-11-04,1.06,1.07,+0.92
MCHP,2021-08-03,0.95,0.99,+3.86
MCHP,2021-05-06,0.87,0.93,+6.27
MCHP,2021-02-04,0.79,0.81,+2.29
MCHP,2020-11-05,0.71,0.78,+9.11
MCHP,2020-08-04,0.72,0.78,+8.75
MCHP,2020-05-07,0.68,0.73,+7.88
MCHP,2020-02-04,0.63,0.66,+4.58
MCHP,2019-11-05,0.72,0.72,-0.14
MCHP,2019-08-06,0.69,0.71,+2.67
MCHP,2019-05-07,0.7,0.74,+5.97
MCHP,2019-02-05,0.79,0.83,+5.19
MCHP,2018-11-07,0.86,0.91,+4.68
MCHP,2018-08-09,0.74,0.81,+8.85
MCHP,2018-05-08,0.67,0.7,+4.21
MCHP,2018-02-06,1.35,1.36,+0.74
MCHP,2017-11-06,0.68,0.71,+4.34
MCHP,2017-08-03,0.61,0.66,+6.52
MCHP,2017-05-09,0.53,0.58,+9.56
MCHP,2017-02-07,0.43,0.53,+22.28
MCHP,2016-11-07,0.43,0.47,+8.62
MCHP,2016-08-08,0.37,0.42,+12.69
MCHP,2016-05-04,0.34,0.35,+3.24
MCHP,2016-02-03,0.31,0.32,+3.87
MCHP,2015-11-04,0.31,0.33,+5.37
MCHP,2015-08-03,0.36,0.35,-2.92
MCHP,2015-05-07,0.33,0.34,+2
MCHP,2015-01-29,0.31,0.32,+3.27
MCHP,2014-10-30,0.33,0.34,+0.19
MCHP,2014-07-31,0.33,0.34,+2.31
MCHP,2014-05-06,0.31,0.32,+4.5
MCHP,2014-01-30,0.3,0.31,+1.67
MCHP,2013-10-30,0.3,0.32,+4.67
MCHP,2013-07-31,0.27,0.28,+5.89
MCHP,2013-05-02,0.24,0.26,+10.14
MCHP,2013-02-07,0.18,0.21,+11.24
MCHP,2012-11-08,0.24,0.24,+0.98
MCHP,2012-08-02,0.24,0.24,-
MCHP,2012-05-01,0.22,0.23,+2.55
MCHP,2012-02-02,0.21,0.21,+0.92
MCHP,2011-11-03,0.23,0.23,+0.73
MCHP,2011-08-04,0.27,0.28,+1.23
MCHP,2011-05-05,0.29,0.3,+3.36
MCHP,2011-01-27,0.28,0.29,+2.57
MCHP,2010-11-04,0.29,0.32,+9.25
MCHP,2010-08-05,0.26,0.29,+13.25
MCHP,2010-05-05,0.19,0.2,+8.11
MCHP,2010-02-03,0.15,0.19,+26.96
MCHP,2009-11-04,0.11,0.12,+12.37
MCHP,2009-08-06,0.07,0.08,+12.9
MCHP,2009-05-07,0.05,0.06,+2.48
MCHP,2009-01-29,0.11,0.1,-12.1
MCHP,2008-10-23,0.2,0.21,+0.15
MCHP,2008-07-24,0.2,0.2,+0.14
MCHP,2008-04-28,0.18,0.19,+3.32
MCHP,2008-01-24,0.18,0.18,-0.32
MCHP,2007-10-23,0.18,0.18,-0.75
MCHP,2007-07-26,0.18,0.18,-
MCHP,2007-04-26,0.17,0.17,+2.87
MCHP,2007-01-31,0.17,0.17,-0.84
MCHP,2006-10-25,0.18,0.18,-0.87
MCHP,2006-07-20,0.18,0.18,-2.17
MCHP,2006-04-25,0.17,0.18,+0.18
MCHP,2006-01-19,0.16,0.17,+3.48
MCHP,2005-10-20,0.15,0.16,+3.33
MCHP,2005-07-26,0.14,0.14,+3.57
MCHP,2005-04-27,0.12,0.14,+8.99
MCHP,2005-01-25,0.13,0.13,-0.99
MCHP,2004-10-21,0.14,0.14,+1.1
MCHP,2004-07-20,0.13,0.14,+3.85
MCHP,2004-04-22,0.1,0.11,+10.34
MCHP,2004-01-22,0.09,0.1,+2.36
MCHP,2003-10-16,0.09,0.09,-
MCHP,2003-07-17,0.08,0.08,+3.71
MCHP,2003-04-23,0.08,0.08,+0.41
MCHP,2003-01-23,0.09,0.09,+3.66
MCHP,2002-10-23,0.09,0.09,-
MCHP,2002-07-17,0.07,0.08,+0.83
MCHP,2002-04-25,0.06,0.06,-1.05
MCHP,2002-01-22,0.06,0.06,-0.72
MCHP,2001-10-24,0.05,0.06,+4.81
MCHP,2001-07-20,0.05,0.05,+2.76
MCHP,2001-04-23,0.07,0.06,-13.64
MCHP,2001-01-25,0.11,0.11,+3.03
MCHP,2000-10-12,0.09,0.11,+19
MDB,2025-08-27,-,-,-
MDB,2025-05-28,-,-,-
MDB,2025-03-05,-,-,-
MDB,2024-12-03,0.68,-,-
MDB,2024-08-29,0.49,0.7,+41.73
MDB,2024-05-30,0.4,0.51,+28.51
MDB,2024-03-07,0.47,0.86,+83.62
MDB,2023-12-05,0.5,0.96,+93.56
MDB,2023-08-31,0.46,0.93,+103.37
MDB,2023-06-01,0.19,0.56,+194.44
MDB,2023-03-08,0.07,0.57,+710.46
MDB,2022-12-06,-0.17,0.23,+234.78
MDB,2022-08-31,-0.28,-0.23,+18.57
MDB,2022-06-01,-0.09,0.2,+317.98
MDB,2022-03-08,-0.23,-0.09,+61.08
MDB,2021-12-06,-0.38,-0.11,+70.75
MDB,2021-09-02,-0.39,-0.24,+38.96
MDB,2021-06-03,-0.37,-0.15,+58.98
MDB,2021-03-09,-0.39,-0.33,+14.96
MDB,2020-12-08,-0.44,-0.31,+30.04
MDB,2020-09-02,-0.39,-0.22,+43.75
MDB,2020-06-04,-0.25,-0.13,+47.12
MDB,2020-03-17,-0.28,-0.25,+10.03
MDB,2019-12-09,-0.28,-0.26,+7.35
MDB,2019-09-04,-0.28,-0.26,+6.59
MDB,2019-06-05,-0.24,-0.22,+8.33
MDB,2019-03-13,-0.38,-0.26,+32.36
MDB,2018-12-04,-0.4,-0.3,+24.5
MDB,2018-09-05,-0.45,-0.41,+8.79
MDB,2018-06-06,-0.43,-0.43,+0.46
MDB,2018-03-13,-0.43,-0.4,+6.43
MDB,2017-12-12,-0.49,-0.44,+10.73
MDB,2017-10-19,-,-,-
MDT,2025-08-18,-,-,-
MDT,2025-05-22,-,-,-
MDT,2025-02-18,-,-,-
MDT,2024-11-19,1.25,-,-
MDT,2024-08-20,1.2,1.23,+2.67
MDT,2024-05-23,1.45,1.46,+0.69
MDT,2024-02-20,1.26,1.3,+3.13
MDT,2023-11-21,1.18,1.25,+5.86
MDT,2023-08-22,1.11,1.2,+8.24
MDT,2023-05-25,1.56,1.57,+0.8
MDT,2023-02-21,1.27,1.3,+2.65
MDT,2022-11-22,1.28,1.3,+1.8
MDT,2022-08-23,1.12,1.13,+0.81
MDT,2022-05-26,1.56,1.52,-2.83
MDT,2022-02-22,1.36,1.37,+0.47
MDT,2021-11-23,1.29,1.32,+2.35
MDT,2021-08-24,1.32,1.41,+6.69
MDT,2021-05-27,1.42,1.5,+5.33
MDT,2021-02-23,1.15,1.29,+12.02
MDT,2020-11-24,0.8,1.02,+27.39
MDT,2020-08-25,0.18,0.62,+245.79
MDT,2020-05-21,0.68,0.58,-14.35
MDT,2020-02-18,1.38,1.44,+4.07
MDT,2019-11-19,1.28,1.31,+2.13
MDT,2019-08-20,1.18,1.26,+6.59
MDT,2019-05-23,1.46,1.54,+5.15
MDT,2019-02-19,1.24,1.29,+4.31
MDT,2018-11-20,1.15,1.22,+6.39
MDT,2018-08-21,1.11,1.17,+5.19
MDT,2018-05-24,1.39,1.42,+2.5
MDT,2018-02-20,1.17,1.17,+0.38
MDT,2017-11-21,0.98,1.07,+8.84
MDT,2017-08-22,1.08,1.12,+3.31
MDT,2017-05-25,1.31,1.33,+1.31
MDT,2017-02-21,1.11,1.12,+1.22
MDT,2016-11-22,1.11,1.12,+0.86
MDT,2016-08-25,1.01,1.03,+1.8
MDT,2016-05-31,1.26,1.27,+0.46
MDT,2016-03-01,1.06,1.06,+0.04
MDT,2015-12-03,1,1.03,+2.97
MDT,2015-09-03,1.01,1.02,+0.79
MDT,2015-06-02,1.11,1.16,+4.66
MDT,2015-02-17,0.97,1.01,+4.23
MDT,2014-11-18,0.96,0.96,-0.05
MDT,2014-08-19,0.92,0.93,+0.93
MDT,2014-05-20,1.12,1.12,-0.22
MDT,2014-02-18,0.91,0.91,-0.22
MDT,2013-11-19,0.9,0.91,+0.93
MDT,2013-08-20,0.88,0.88,-0.08
MDT,2013-05-21,1.03,1.1,+6.75
MDT,2013-02-19,0.91,0.93,+1.75
MDT,2012-11-20,0.88,0.88,-0.33
MDT,2012-08-21,0.85,0.85,-
MDT,2012-05-22,0.98,0.99,+1.06
MDT,2012-02-21,0.84,0.84,-0.09
MDT,2011-11-22,0.82,0.84,+2.61
MDT,2011-08-23,0.79,0.79,-0.29
MDT,2011-05-24,0.92,0.9,-2.66
MDT,2011-02-22,0.84,0.86,+2.9
MDT,2010-11-23,0.81,0.82,+0.85
MDT,2010-08-24,0.8,0.8,-0.59
MDT,2010-05-25,0.88,0.9,+2.07
MDT,2010-02-23,0.76,0.77,+1.71
MDT,2009-11-24,0.74,0.77,+3.8
MDT,2009-08-25,0.78,0.79,+0.69
MDT,2009-05-19,0.82,0.82,-0.47
MDT,2009-02-17,0.7,0.71,+1.7
MDT,2008-11-18,0.71,0.67,-5.34
MDT,2008-08-19,0.69,0.72,+4.01
MDT,2008-05-20,0.73,0.78,+7.53
MDT,2008-02-19,0.61,0.63,+2.81
MDT,2007-11-19,0.56,0.58,+2.96
MDT,2007-08-21,0.62,0.62,+0.08
MDT,2007-05-22,0.62,0.66,+6.01
MDT,2007-02-20,0.58,0.61,+5.3
MDT,2006-11-20,0.56,0.59,+5.42
MDT,2006-08-22,0.54,0.55,+1.45
MDT,2006-05-23,0.62,0.62,-0.24
MDT,2006-02-21,0.55,0.55,-0.58
MDT,2005-11-16,0.54,0.54,-0.43
MDT,2005-08-17,0.49,0.5,+1.24
MDT,2005-05-24,0.53,0.53,-0.34
MDT,2005-02-16,0.46,0.46,+1
MDT,2004-11-17,0.45,0.44,-2.59
MDT,2004-08-18,0.43,0.43,-0.07
MDT,2004-05-24,0.46,0.48,+4.13
MDT,2004-02-11,0.4,0.4,+0.08
MDT,2003-11-12,0.39,0.39,-0.26
MDT,2003-08-12,0.37,0.37,-0.18
MDT,2003-05-19,0.4,0.4,+0.27
MDT,2003-02-12,0.35,0.35,-0.3
MDT,2002-11-18,0.34,0.34,-0.26
MDT,2002-08-20,0.32,0.32,-0.28
MDT,2002-05-22,0.34,0.34,+0.11
MDT,2002-02-19,0.3,0.3,-0.26
MDT,2001-11-27,0.29,0.29,-0.77
MDT,2001-08-20,0.27,0.28,+3.31
MDT,2001-05-22,0.3,0.3,-0.83
MDT,2001-02-21,0.26,0.26,-0.95
MDT,2000-11-20,0.26,0.26,+0.21
MDY,2008-02-16,-,-,-
MDY,2007-11-15,-,-,-
MDY,2007-08-14,-,-,-
MDY,2007-05-15,-,-,-
MDY,2007-02-16,-,-,-
MDY,2006-11-15,-,-,-
MDY,2006-08-14,-,-,-
MDY,2006-05-15,-,-,-
META,2025-07-29,-,-,-
META,2025-04-22,-,-,-
META,2025-01-30,-,-,-
META,2024-10-30,5.23,-,-
META,2024-07-31,4.73,5.16,+9.17
META,2024-04-24,4.32,4.71,+8.99
META,2024-02-01,4.96,5.33,+7.51
META,2023-10-25,3.63,4.39,+20.89
META,2023-07-26,2.92,2.98,+2.23
META,2023-04-26,2.03,2.2,+8.51
META,2023-02-01,2.22,1.76,-20.6
META,2022-10-26,1.89,1.64,-13.09
META,2022-07-27,2.59,2.46,-4.95
META,2022-04-27,2.56,2.72,+6.35
META,2022-02-02,3.84,3.67,-4.39
META,2021-10-25,3.19,3.22,+0.99
META,2021-07-28,3.03,3.61,+18.99
META,2021-04-28,2.37,3.3,+39.41
META,2021-01-27,3.22,3.88,+20.62
META,2020-10-29,1.91,2.4,+25.95
META,2020-07-30,1.39,1.8,+29.58
META,2020-04-29,1.75,1.71,-2.56
META,2020-01-29,2.53,2.56,+1.36
META,2019-10-30,1.91,2.12,+10.92
META,2019-07-24,1.88,1.99,+5.77
META,2019-04-24,1.63,1.89,+16.25
META,2019-01-30,2.19,2.38,+8.88
META,2018-10-30,1.47,1.76,+19.68
META,2018-07-25,1.72,1.74,+1.1
META,2018-04-25,1.35,1.69,+25.12
META,2018-01-31,1.95,2.21,+13.2
META,2017-11-01,1.28,1.59,+24.11
META,2017-07-26,1.13,1.32,+16.93
META,2017-05-03,1.12,1.3,+16.04
META,2017-02-01,1.31,1.41,+7.62
META,2016-11-02,0.97,1.09,+12.87
META,2016-07-27,0.82,0.97,+18.87
META,2016-04-27,0.62,0.77,+23.62
META,2016-01-27,0.68,0.79,+16.71
META,2015-11-04,0.52,0.57,+9.48
META,2015-07-29,0.47,0.5,+5.7
META,2015-04-22,0.4,0.42,+4.21
META,2015-01-28,0.49,0.54,+11.23
META,2014-10-28,0.4,0.43,+6.5
META,2014-07-23,0.32,0.42,+30.55
META,2014-04-23,0.24,0.34,+41.59
META,2014-01-29,0.27,0.31,+15.53
META,2013-10-30,0.19,0.25,+34.96
META,2013-07-24,0.14,0.19,+39.29
META,2013-05-01,0.13,0.12,-4.28
META,2013-01-30,0.15,0.17,+11.75
META,2012-10-23,0.11,0.12,+9.15
META,2012-07-26,0.12,0.12,+1.72
MMM,2025-07-24,-,-,-
MMM,2025-04-28,-,-,-
MMM,2025-01-21,-,-,-
MMM,2024-10-22,1.91,-,-
MMM,2024-07-26,1.68,1.93,+14.66
MMM,2024-04-30,2.1,2.39,+13.87
MMM,2024-01-23,2.31,2.42,+4.76
MMM,2023-10-24,2.34,2.68,+14.4
MMM,2023-07-25,1.72,2.17,+26.16
MMM,2023-04-25,1.58,1.97,+24.37
MMM,2023-01-24,2.36,2.28,-3.52
MMM,2022-10-25,2.6,2.69,+3.44
MMM,2022-07-26,2.42,2.48,+2.64
MMM,2022-04-26,2.31,2.65,+14.7
MMM,2022-01-25,2.01,2.31,+14.84
MMM,2021-10-26,2.2,2.45,+11.12
MMM,2021-07-27,2.28,2.59,+13.61
MMM,2021-04-27,2.29,2.77,+20.78
MMM,2021-01-26,2.15,2.38,+10.6
MMM,2020-10-27,2.26,2.43,+7.39
MMM,2020-07-28,1.8,1.78,-1.17
MMM,2020-04-28,2.03,2.16,+6.31
MMM,2020-01-28,2.1,2.15,+2.36
MMM,2019-10-24,2.49,2.58,+3.54
MMM,2019-07-25,2.05,2.2,+7.12
MMM,2019-04-25,2.49,2.23,-10.41
MMM,2019-01-29,2.28,2.31,+1.31
MMM,2018-10-23,2.7,2.58,-4.52
MMM,2018-07-24,2.58,2.59,+0.28
MMM,2018-04-24,2.5,2.5,-0.14
MMM,2018-01-25,2.01,2.1,+4.54
MMM,2017-10-24,2.21,2.33,+5.53
MMM,2017-07-25,2.54,2.25,-11.52
MMM,2017-04-25,2.06,2.16,+4.63
MMM,2017-01-24,1.87,1.88,+0.43
MMM,2016-10-25,2.14,2.15,+0.51
MMM,2016-07-26,2.07,2.08,+0.63
MMM,2016-04-26,1.92,2.05,+6.57
MMM,2016-01-26,1.63,1.66,+2.14
MMM,2015-10-22,2,2.05,+2.4
MMM,2015-07-23,2,2.02,+1.22
MMM,2015-04-23,1.92,1.95,+1.3
MMM,2015-01-27,1.8,1.81,+0.82
MMM,2014-10-23,1.96,1.98,+0.82
MMM,2014-07-24,1.91,1.91,+0.11
MMM,2014-04-24,1.8,1.79,-0.29
MMM,2014-01-30,1.62,1.62,+0.27
MMM,2013-10-24,1.75,1.78,+1.47
MMM,2013-07-25,1.7,1.71,+0.31
MMM,2013-04-25,1.65,1.61,-2.54
MMM,2013-01-24,1.41,1.41,+0.1
MMM,2012-10-23,1.65,1.65,-
MMM,2012-07-26,1.65,1.66,+0.44
MMM,2012-04-24,1.49,1.63,+9.72
MMM,2012-01-26,1.31,1.35,+3.4
MMM,2011-10-25,1.61,1.52,-5.37
MMM,2011-07-26,1.6,1.6,+0.27
MMM,2011-04-26,1.44,1.49,+3.81
MMM,2011-01-25,1.27,1.28,+0.95
MMM,2010-10-28,1.51,1.53,+1.09
MMM,2010-07-22,1.48,1.54,+4.33
MMM,2010-04-27,1.21,1.4,+15.7
MMM,2010-01-28,1.21,1.3,+7.31
MMM,2009-10-22,1.17,1.37,+16.94
MMM,2009-07-23,0.94,1.2,+27.21
