symbol,earnings_date,eps_estimate,reported_eps,surprise,implied_volatility
CMCSA,2011-11-02,0.2,0.17,-16.95,no data available
CMCSA,2011-08-03,0.21,0.21,+2.14,no data available
CMCSA,2011-05-03,0.17,0.17,-0.69,no data available
CMCSA,2011-02-16,0.16,0.17,+6.25,no data available
CMCSA,2010-10-27,0.15,0.16,+6.93,no data available
CMCSA,2010-07-28,0.16,0.17,+2.19,no data available
CMCSA,2010-04-28,0.15,0.16,+3.91,no data available
CMCSA,2010-02-03,0.14,0.17,+20.95,no data available
CMCSA,2009-11-04,0.13,0.17,+30.37,no data available
CMCSA,2009-08-06,0.13,0.17,+27.02,no data available
CMCSA,2009-04-30,0.12,0.14,+17.23,no data available
CMCSA,2009-02-18,0.11,0.14,+20.75,no data available
CMCSA,2008-10-29,0.11,0.13,+20.17,no data available
CMCSA,2008-07-30,0.11,0.11,-6.79,no data available
CMCSA,2008-05-01,0.09,0.1,+3.44,no data available
CMCSA,2008-02-14,0.09,0.1,+16.4,no data available
CMCSA,2007-10-25,0.09,0.09,-0.5,no data available
CMCSA,2007-07-26,0.09,0.1,+1.7,no data available
CMCSA,2007-04-26,0.08,0.09,+2.2,no data available
CMCSA,2007-02-01,0.08,0.07,-13.55,no data available
CMCSA,2006-10-26,0.06,0.09,+38.21,no data available
CMCSA,2006-07-27,0.07,0.07,+9.09,no data available
CMCSA,2006-04-27,0.05,0.07,+49.65,no data available
CMCSA,2006-02-02,0.05,0.02,-59.18,no data available
CMCSA,2005-11-03,0.05,0.03,-30.37,no data available
CMCSA,2005-08-02,0.05,0.06,+24.69,no data available
CMCSA,2005-04-28,0.04,0.05,+33.34,no data available
CMCSA,2005-02-03,0.04,0.06,+60.7,no data available
CMCSA,2004-10-25,0.04,0.03,-8.13,no data available
CMCSA,2004-07-28,0.03,0.04,+25.83,no data available
CMCSA,2004-04-28,0.02,0.01,-54.3,no data available
CMCSA,2004-02-11,0.01,0.06,+573.04,no data available
CMCSA,2003-10-30,-,-0.02,-7944.83,no data available
CMCSA,2003-07-31,-0.01,-,+51.1,no data available
CMCSA,2003-05-08,-0.03,-0.04,-44.43,no data available
CMCSA,2003-02-27,-0.04,-0.01,+73.91,no data available
CMCSA,2002-10-28,0.05,0.09,+78.01,no data available
CMCSA,2002-08-01,0.06,0.1,+63.16,no data available
CMCSA,2002-05-01,0.03,0.08,+161.22,no data available
CMCSA,2002-02-06,-0.1,-0.18,-75.61,no data available
CMCSA,2001-10-31,-0.11,-0.13,-16.07,no data available
CMCSA,2001-08-01,-0.1,-0.11,-2.14,no data available
CMCSA,2001-05-08,-0.12,-0.1,+16.66,no data available
CMCSA,2001-02-26,-0.05,-0.1,-90.18,no data available
CMCSA,2000-12-06,-0.05,0.43,+881.82,no data available
CMG,2025-07-22,-,-,-,no data available
CMG,2025-04-22,-,-,-,no data available
CMG,2025-02-04,-,-,-,no data available
CMG,2024-10-29,0.25,-,-,no data available
CMG,2024-07-24,0.32,0.34,+7.31,0.52970058
CMG,2024-04-24,11.68,13.37,+14.47,0.32303036
CMG,2024-02-06,9.75,10.36,+6.22,0.33098349
CMG,2023-10-26,10.55,11.36,+7.64,0.37651158
CMG,2023-07-26,12.31,12.65,+2.75,0.33595221
CMG,2023-04-25,8.92,10.5,+17.71,0.30950528
CMG,2023-02-07,8.9,8.29,-6.86,0.35882738
CMG,2022-10-25,9.21,9.51,+3.3,0.44323213
CMG,2022-07-26,9.04,9.3,+2.86,0.45456653
CMG,2022-04-26,5.64,5.7,+1.1,0.50158683
CMG,2022-02-08,5.26,5.58,+6.04,0.5443845
CMG,2021-10-21,6.32,7.02,+11.06,0.28180426
CMG,2021-07-20,6.52,7.46,+14.41,0.29966308
CMG,2021-04-21,4.89,5.36,+9.62,0.33076125
CMG,2021-02-02,3.73,3.48,-6.73,0.39503713
CMG,2020-10-21,3.47,3.76,+8.49,0.43804117
CMG,2020-07-22,0.35,0.4,+13.21,0.45248697
CMG,2020-04-21,2.91,3.08,+5.85,0.70552663
CMG,2020-02-04,2.75,2.86,+3.89,0.37233658
CMG,2019-10-22,3.22,3.82,+18.79,0.37976585
CMG,2019-07-23,3.76,3.99,+6.17,0.34911218
CMG,2019-04-24,3.01,3.4,+12.85,0.39230671
CMG,2019-02-06,1.37,1.72,+25.16,0.39387829
CMG,2018-10-25,2,2.16,+8.04,0.47693371
CMG,2018-07-26,2.8,2.87,+2.33,0.39657696
CMG,2018-04-25,1.57,2.13,+36.09,0.39986298
CMG,2018-02-06,1.32,1.34,+1.28,0.43975562
CMG,2017-10-24,1.63,0.69,-57.59,0.39606897
CMG,2017-07-25,2.18,2.32,+6.22,0.39818028
CMG,2017-04-25,1.27,1.6,+25.56,0.31261668
CMG,2017-02-02,0.57,0.55,-3.77,0.32330023
CMG,2016-10-25,1.58,0.27,-82.96,0.40873683
CMG,2016-07-21,0.93,0.87,-6.78,no data available
CMG,2016-04-26,-0.95,-0.88,+7.11,no data available
CMG,2016-02-02,1.85,2.17,+17.39,no data available
CMG,2015-10-20,4.62,4.59,-0.73,no data available
CMG,2015-07-21,4.44,4.45,+0.2,no data available
CMG,2015-04-21,3.66,3.88,+6.11,no data available
CMG,2015-02-03,3.79,3.84,+1.22,no data available
CMG,2014-10-20,3.84,4.15,+8.13,no data available
CMG,2014-07-21,3.09,3.5,+13.33,no data available
CMG,2014-04-17,2.86,2.64,-7.78,no data available
CMG,2014-01-30,2.53,2.53,+0.12,no data available
CMG,2013-10-17,2.78,2.66,-4.32,no data available
CMG,2013-07-18,2.81,2.82,+0.29,no data available
CMG,2013-04-18,2.13,2.35,+10.11,no data available
CMG,2013-02-05,1.96,1.95,-0.26,no data available
CMG,2012-10-18,2.3,2.27,-1.12,no data available
CMG,2012-07-19,2.3,2.56,+11.4,no data available
CMG,2012-04-19,1.93,1.97,+2.07,no data available
CMG,2012-02-01,1.83,1.81,-1.03,no data available
CMG,2011-10-20,1.85,1.9,+2.72,no data available
CMG,2011-07-19,1.68,1.64,-2.48,no data available
CMG,2011-04-20,1.44,1.46,+1.64,no data available
CMG,2011-02-10,1.29,1.47,+13.66,no data available
CMG,2010-10-21,1.31,1.52,+16.25,no data available
CMG,2010-07-22,1.39,1.46,+4.73,no data available
CMG,2010-04-21,0.95,1.19,+24.7,no data available
CMG,2010-02-11,0.81,0.99,+21.65,no data available
CMG,2009-10-22,0.88,1.08,+22.94,no data available
CMG,2009-07-22,0.88,1.1,+24.69,no data available
CMG,2009-04-22,0.55,0.78,+40.91,no data available
CMG,2009-02-11,0.49,0.52,+7.22,no data available
CMG,2008-10-22,0.59,0.59,-0.36,no data available
CMG,2008-07-23,0.75,0.74,-0.98,no data available
CMG,2008-04-23,0.48,0.52,+8.05,no data available
CMG,2008-02-14,0.55,0.53,-3.23,no data available
CMG,2007-10-30,0.53,0.62,+16.71,no data available
CMG,2007-07-31,0.45,0.6,+34.57,no data available
CMG,2007-05-01,0.32,0.38,+19.75,no data available
CMG,2007-02-15,0.28,0.33,+17.58,no data available
CMG,2006-10-31,0.27,0.36,+32.92,no data available
CMG,2006-07-31,0.25,0.33,+30.43,no data available
CMG,2006-05-08,0.12,0.26,+111.85,no data available
CMG,2006-03-13,0.11,0.16,+45.45,no data available
COIN,2025-07-30,-,-,-,no data available
COIN,2025-04-30,-,-,-,no data available
COIN,2025-02-13,-,-,-,no data available
COIN,2024-10-30,0.42,-,-,no data available
COIN,2024-08-01,0.93,0.14,-85.01,0.73444998
COIN,2024-05-02,1.14,2.15,+88.52,0.87936836
COIN,2024-02-15,-0.01,1.04,+13348.41,0.94799386
COIN,2023-11-02,-0.53,-0.01,+98.11,0.75811887
COIN,2023-08-03,-0.77,-0.5,+35.16,0.90606929
COIN,2023-05-04,-1.35,-0.34,+74.75,1.09675387
COIN,2023-02-21,-2.53,-2.46,+2.86,1.27529446
COIN,2022-11-03,-2.4,-2.43,-1.23,1.1266932
COIN,2022-08-09,-2.65,-4.76,-79.37,1.27631043
COIN,2022-05-10,0.21,-1.98,-1034.23,1.51058642
COIN,2022-02-24,1.85,3.32,+79.33,0.86130317
COIN,2021-11-09,1.57,1.62,+3.51,0.75556308
COIN,2021-08-10,2.33,3.45,+48.17,0.6307577
COIN,2021-05-13,3.09,3.09,+0.13,0.78389907
COIN,2021-03-23,-,-,-,no data available
COP,2025-07-30,-,-,-,no data available
COP,2025-04-30,-,-,-,no data available
COP,2025-02-06,-,-,-,no data available
COP,2024-10-31,1.72,-,-,no data available
COP,2024-08-01,1.96,1.98,+1,0.25545258
COP,2024-05-02,2.04,2.03,-0.6,0.22983112
COP,2024-02-08,2.09,2.4,+15.01,0.233895
COP,2023-11-02,2.08,2.16,+3.62,0.24319746
COP,2023-08-03,1.95,1.84,-5.52,0.25018224
COP,2023-05-04,2.05,2.38,+16.05,0.3579384
COP,2023-02-02,2.81,2.71,-3.58,0.34823908
COP,2022-11-03,3.46,3.6,+4.03,0.38694113
COP,2022-08-04,3.8,3.91,+2.78,0.4241986
COP,2022-05-05,3.03,3.27,+7.95,0.41811866
COP,2022-02-03,2.18,2.27,+3.94,0.37365417
COP,2021-11-02,1.51,1.77,+17.6,0.314347
COP,2021-08-03,1.1,1.27,+15.48,0.34904868
COP,2021-05-04,0.51,0.69,+34.59,0.38179779
COP,2021-02-02,-0.28,-0.19,+33.08,0.46869484
COP,2020-10-29,-0.32,-0.31,+2.62,0.57770509
COP,2020-07-30,-0.58,-0.92,-59.73,0.46153544
COP,2020-04-30,0.23,0.45,+95.61,0.5838644
COP,2020-02-04,0.8,0.76,-5.55,0.27685142
COP,2019-10-29,0.73,0.82,+12.94,0.27062861
COP,2019-07-30,1.03,1.01,-2.36,0.22808493
COP,2019-04-30,0.9,1,+11,0.25931009
COP,2019-01-31,1.01,1.13,+12.34,0.27067623
COP,2018-10-25,1.18,1.36,+15.48,0.3113626
COP,2018-07-26,1.08,1.09,+0.58,0.23259329
COP,2018-04-26,0.73,0.96,+31.84,0.24626124
COP,2018-02-01,0.46,0.45,-2.07,0.23045023
COP,2017-10-26,0.09,0.16,+86.5,0.20266984
COP,2017-07-27,-0.01,0.14,+1033.33,0.22113189
COP,2017-05-02,0.01,-0.02,-306.83,0.24162588
COP,2017-02-02,-0.42,-0.26,+37.99,0.29466262
COP,2016-10-27,-0.68,-0.66,+3.51,0.29163058
COP,2016-07-28,-0.61,-0.79,-29.01,no data available
COP,2016-04-28,-1.05,-0.95,+9.17,no data available
COP,2016-02-04,-0.65,-0.9,-39.21,no data available
COP,2015-10-29,-0.37,-0.38,-1.46,no data available
COP,2015-07-30,0.04,0.07,+98.64,no data available
COP,2015-04-30,-0.19,-0.18,+5.94,no data available
COP,2015-01-29,0.59,0.6,+2.56,no data available
COP,2014-10-30,1.2,1.29,+7.76,no data available
COP,2014-07-31,1.6,1.61,+0.68,no data available
COP,2014-05-01,1.56,1.81,+16.3,no data available
COP,2014-01-30,1.31,1.4,+6.94,no data available
COP,2013-10-31,1.45,1.47,+1.16,no data available
COP,2013-08-01,1.29,1.41,+9.28,no data available
COP,2013-04-25,1.41,1.42,+0.4,no data available
COP,2013-01-30,1.42,1.43,+0.43,no data available
COP,2012-10-25,1.19,1.44,+20.89,no data available
COP,2012-07-25,1.17,1.22,+4.36,no data available
COP,2012-04-23,2.08,2.02,-3.08,no data available
COP,2012-01-25,1.76,2.02,+14.62,no data available
COP,2011-10-26,2.18,2.52,+15.7,no data available
COP,2011-07-27,2.19,2.41,+9.9,no data available
COP,2011-04-27,1.97,1.82,-7.49,no data available
COP,2011-01-26,1.32,1.32,+0.28,no data available
COP,2010-10-27,1.46,1.5,+3.09,no data available
COP,2010-07-28,1.56,1.67,+7.3,no data available
COP,2010-04-29,1.38,1.47,+6.57,no data available
COP,2010-01-27,1.12,1.16,+4.04,no data available
COP,2009-10-28,0.94,1,+6.31,no data available
COP,2009-07-29,0.85,0.97,+14.3,no data available
COP,2009-04-23,0.4,0.52,+31.62,no data available
COP,2009-01-28,1.21,1.28,+5.51,no data available
COP,2008-10-22,3.06,3.32,+8.58,no data available
COP,2008-07-23,3.45,3.49,+1.03,no data available
COP,2008-04-24,2.42,2.52,+4.06,no data available
COP,2008-01-23,2.38,2.48,+4.12,no data available
COP,2007-10-24,2.17,1.94,-10.74,no data available
COP,2007-07-25,2.68,2.9,+8.04,no data available
COP,2007-04-25,1.9,1.82,-4.24,no data available
COP,2007-01-24,1.95,2.1,+7.78,no data available
COP,2006-10-25,2.4,2.68,+11.81,no data available
COP,2006-07-26,2.81,2.87,+1.97,no data available
COP,2006-04-26,2.34,2.34,+0.14,no data available
COP,2006-01-25,2.62,2.69,+2.64,no data available
COP,2005-10-26,2.57,2.68,+4.48,no data available
COP,2005-07-27,2.02,2.21,+9.41,no data available
COP,2005-04-27,1.65,1.77,+7.14,no data available
COP,2005-01-26,1.54,1.76,+14.18,no data available
COP,2004-10-27,1.29,1.44,+11.51,no data available
COP,2004-07-28,1.46,1.44,-1.54,no data available
COP,2004-04-28,1,1.16,+16.05,no data available
COP,2004-01-28,0.71,0.72,+0.26,no data available
COP,2003-10-29,0.8,0.91,+14.34,no data available
COP,2003-07-30,0.72,0.79,+10.08,no data available
COP,2003-04-30,0.86,0.93,+7.92,no data available
COP,2003-01-29,0.55,0.55,-0.52,no data available
COP,2002-10-24,0.47,0.47,-0.27,no data available
COP,2002-07-23,0.51,0.48,-7.24,no data available
COP,2002-04-25,-0.02,-0.01,+50.64,no data available
COP,2002-01-24,0.34,0.3,-14.08,no data available
COP,2001-10-24,0.65,0.68,+4.09,no data available
COP,2001-07-26,0.95,1.17,+22.38,no data available
COP,2001-04-30,0.97,0.96,-1.84,no data available
COP,2001-01-25,1.12,1.36,+21.82,no data available
COP,2000-10-26,0.74,0.98,+32.09,no data available
COST,2025-09-24,-,-,-,no data available
COST,2025-05-28,-,-,-,no data available
COST,2025-03-05,-,-,-,no data available
COST,2024-12-12,3.78,-,-,no data available
COST,2024-11-06,5.08,-,-,no data available
COST,2024-10-09,5.08,-,-,0.22179862
COST,2024-09-05,5.08,5.29,+4.07,0.27594657
COST,2024-05-30,3.7,3.78,+2.1,0.26558052
COST,2024-03-07,3.62,3.92,+8.24,0.3129818
COST,2023-12-14,3.42,3.58,+4.69,0.21011499
COST,2023-09-26,4.79,4.86,+1.47,0.22519577
COST,2023-05-25,3.29,2.93,-11.02,0.25178557
COST,2023-03-02,3.21,3.3,+2.88,0.26307234
COST,2022-12-08,3.11,3.1,-0.45,0.30910842
COST,2022-09-22,4.17,4.2,+0.84,0.3457944
COST,2022-05-26,3.03,3.17,+4.49,0.43050078
COST,2022-03-03,2.74,2.92,+6.47,0.33331704
COST,2021-12-09,2.64,2.98,+12.89,0.26883479
COST,2021-09-23,3.57,3.9,+9.16,0.19814561
COST,2021-05-27,2.34,2.75,+17.72,0.18849391
COST,2021-03-04,2.45,2.14,-12.63,0.27200969
COST,2020-12-10,2.05,2.3,+12.15,0.24686447
COST,2020-09-24,2.84,3.04,+7.19,0.30382221
COST,2020-05-28,1.95,1.89,-3.03,0.2571829
COST,2020-03-05,2.06,2.1,+1.73,0.43570762
COST,2019-12-12,1.72,1.73,+0.86,0.2200048
COST,2019-10-03,2.54,2.69,+5.71,0.286265
COST,2019-05-30,1.82,1.89,+3.76,0.25011875
COST,2019-03-07,1.69,2.01,+18.66,0.23645079
COST,2018-12-13,1.62,1.61,-0.79,0.25915134
COST,2018-10-04,2.36,2.36,+0.01,0.21217867
COST,2018-05-31,1.69,1.7,+0.8,0.22646573
COST,2018-03-07,1.47,1.42,-3.27,0.25640505
COST,2017-12-14,1.34,1.36,+1.26,0.23637142
COST,2017-10-05,2.02,2.08,+3.12,0.20479703
COST,2017-05-25,1.31,1.4,+6.65,0.17954068
COST,2017-03-02,1.36,1.17,-13.81,0.18852566
COST,2016-12-07,1.19,1.17,-1.75,0.20116176
COST,2016-09-29,1.73,1.77,+2.55,0.21935395
COST,2016-05-25,1.22,1.24,+1.74,no data available
COST,2016-03-02,1.28,1.24,-3.19,no data available
COST,2015-12-08,1.17,1.09,-6.69,no data available
COST,2015-09-29,1.66,1.73,+4.23,no data available
COST,2015-05-27,1.15,1.17,+1.32,no data available
COST,2015-03-05,1.18,1.25,+6.04,no data available
COST,2014-12-10,1.09,1.12,+2.68,no data available
COST,2014-10-08,1.52,1.58,+3.82,no data available
COST,2014-03-06,1.17,1.05,-9.87,no data available
COST,2013-12-11,1.02,0.96,-6.25,no data available
COST,2013-10-09,1.46,1.4,-4.25,no data available
COST,2013-05-30,1.03,1.04,+1.42,no data available
COST,2013-03-12,1.06,1.1,+3.9,no data available
COST,2012-12-12,0.93,0.95,+1.98,no data available
COST,2012-10-10,1.31,1.39,+6.41,no data available
COST,2012-05-24,0.87,0.88,+1.2,no data available
COST,2012-02-29,0.87,0.9,+3.15,no data available
COST,2011-12-08,0.8,0.8,+0.42,no data available
COST,2011-10-05,1.1,1.08,-1.62,no data available
COST,2011-05-25,0.77,0.73,-5.05,no data available
COST,2011-03-02,0.79,0.79,+0.59,no data available
COST,2010-12-08,0.69,0.71,+2.54,no data available
COST,2010-10-06,0.95,0.97,+1.81,no data available
COST,2010-05-27,0.66,0.66,-0.38,no data available
COST,2010-03-03,0.72,0.7,-2.59,no data available
COST,2009-12-10,0.6,0.6,+0.56,no data available
COST,2009-10-07,0.77,0.85,+10.51,no data available
COST,2009-05-28,0.53,0.52,-2.47,no data available
COST,2009-03-04,0.59,0.55,-7.33,no data available
COST,2008-12-11,0.62,0.65,+5.56,no data available
COST,2008-10-08,0.93,0.92,-0.59,no data available
COST,2008-05-29,0.65,0.67,+2.41,no data available
COST,2008-03-05,0.74,0.74,+0.39,no data available
COST,2007-12-13,0.59,0.59,+0.08,no data available
COST,2007-10-10,0.83,0.91,+9.78,no data available
COST,2007-05-31,0.56,0.56,+0.45,no data available
COST,2007-03-08,0.66,0.66,+0.28,no data available
COST,2006-12-14,0.5,0.51,+1.29,no data available
COST,2006-10-12,0.73,0.75,+2.94,no data available
COST,2006-05-31,0.5,0.49,-2.36,no data available
COST,2006-03-02,0.6,0.62,+2.8,no data available
COST,2005-12-08,0.45,0.45,+0.65,no data available
COST,2005-09-01,0.65,0.66,+1.46,no data available
COST,2005-05-26,0.42,0.43,+1.7,no data available
COST,2005-03-02,0.55,0.54,-1.13,no data available
COST,2004-12-09,0.4,0.4,-1.19,no data available
COST,2004-10-07,0.58,0.62,+7.38,no data available
COST,2004-06-17,0.38,0.42,+11.66,no data available
COST,2004-03-03,0.47,0.48,+2.83,no data available
COST,2003-12-09,0.31,0.34,+8.87,no data available
COST,2003-10-08,0.47,0.51,+9.03,no data available
COST,2003-05-28,0.31,0.33,+5.71,no data available
COST,2003-03-05,0.43,0.39,-8.63,no data available
COST,2002-12-12,0.31,0.31,+1.28,no data available
COST,2002-10-10,0.49,0.52,+5.75,no data available
COST,2002-05-30,0.27,0.28,+1.99,no data available
COST,2002-03-05,0.41,0.41,-,no data available
COST,2001-12-13,0.28,0.28,-1.69,no data available
COST,2001-10-11,0.4,0.41,+1.76,no data available
COST,2001-05-31,0.23,0.23,-0.19,no data available
COST,2001-03-08,0.38,0.38,-1.24,no data available
CRH,2025-02-26,-,-,-,no data available
CRH,2024-11-07,2.12,-,-,no data available
CRH,2024-08-08,1.81,1.85,+2.16,0.33207883
CRH,2024-05-10,-0.06,0.16,+366.67,0.21983018
CRH,2024-02-29,-,-,-,0.24945202
CRH,2023-11-21,-,-,-,0.22697371
CRH,1995-03-08,0.27,0.28,+1.47,no data available
CRM,2025-08-26,-,-,-,no data available
CRM,2025-05-27,-,-,-,no data available
CRM,2025-02-26,-,-,-,no data available
CRM,2024-11-27,2.44,-,-,no data available
CRM,2024-08-28,2.36,2.56,+8.59,0.43524726
CRM,2024-05-29,2.38,2.44,+2.72,0.38244864
CRM,2024-02-28,2.26,2.29,+1.15,0.43343756
CRM,2023-11-29,2.06,2.11,+2.39,0.29886936
CRM,2023-08-30,1.9,2.12,+11.81,0.35125524
CRM,2023-05-31,1.61,1.69,+5,0.4991739
CRM,2023-03-01,1.36,1.68,+23.21,0.46194818
CRM,2022-11-30,1.21,1.4,+15.23,0.49142714
CRM,2022-08-24,1.02,1.19,+16.53,0.47653685
CRM,2022-05-31,0.94,0.98,+4.67,0.52971645
CRM,2022-03-01,0.74,0.84,+13.7,0.56748191
CRM,2021-11-30,0.92,1.27,+38,0.42551618
CRM,2021-08-25,0.92,1.48,+61.32,0.36119268
CRM,2021-05-27,0.88,1.21,+36.74,0.3216969
CRM,2021-02-25,0.75,1.04,+39.05,0.4441846
CRM,2020-12-01,0.75,1.74,+132.93,0.47301271
CRM,2020-08-25,0.67,1.44,+116.12,0.37081263
CRM,2020-05-28,0.69,0.7,+1,0.3927512
CRM,2020-02-25,0.56,0.66,+18.91,0.4032125
CRM,2019-12-03,0.66,0.75,+14.19,0.278169
CRM,2019-08-22,0.47,0.66,+40.94,0.37281282
CRM,2019-06-04,0.61,0.93,+52.72,0.37879751
CRM,2019-03-04,0.55,0.7,+26.45,0.32550678
CRM,2018-11-27,0.5,0.61,+21.98,0.44450209
CRM,2018-08-29,0.47,0.53,+12.24,0.28329647
CRM,2018-05-29,0.46,0.74,+61.77,0.27701016
CRM,2018-02-28,0.33,0.35,+4.49,0.28494742
CRM,2017-11-21,0.37,0.39,+6.53,0.25369051
CRM,2017-08-22,0.32,0.33,+4.57,0.27275579
CRM,2017-05-18,0.26,0.28,+8.2,0.30267924
CRM,2017-02-28,0.25,0.28,+12.75,0.33438063
CRM,2016-11-17,0.21,0.24,+12.99,0.3756861
CRM,2016-08-31,0.22,0.24,+9.32,0.31915698
CRM,2016-05-18,0.23,0.24,+2.95,no data available
CRM,2016-02-24,0.19,0.19,-0.33,no data available
CRM,2015-11-18,0.19,0.21,+12.34,no data available
CRM,2015-08-20,0.17,0.19,+8.71,no data available
CRM,2015-05-20,0.14,0.16,+15.74,no data available
CRM,2015-02-25,0.14,0.14,+2.74,no data available
CRM,2014-11-19,0.13,0.14,+9.09,no data available
CRM,2014-08-21,0.12,0.13,+9.13,no data available
CRM,2014-05-20,0.1,0.11,+12.37,no data available
CRM,2014-02-27,0.06,0.07,+15.44,no data available
CRM,2013-11-18,0.09,0.09,+3.65,no data available
CRM,2013-08-29,0.07,0.09,+31.1,no data available
CRM,2013-05-23,0.1,0.1,-3.45,no data available
CRM,2013-02-28,0.1,0.13,+28.4,no data available
CRM,2012-11-20,0.08,0.08,+3.18,no data available
CRM,2012-08-23,0.1,0.11,+8.44,no data available
CRM,2012-05-17,0.09,0.09,+8.3,no data available
CRM,2012-02-23,0.1,0.11,+7.42,no data available
CRM,2011-11-17,0.08,0.09,+9.99,no data available
CRM,2011-08-18,0.07,0.08,+1,no data available
CRM,2011-05-19,0.07,0.07,+2.56,no data available
CRM,2011-02-24,0.06,0.08,+20.14,no data available
CRM,2010-11-18,0.08,0.08,+3.41,no data available
CRM,2010-08-19,0.07,0.07,+6.3,no data available
CRM,2010-05-20,0.08,0.08,-0.83,no data available
CRM,2010-02-24,0.04,0.04,+6.89,no data available
CRM,2009-11-17,0.04,0.04,-0.2,no data available
CRM,2009-08-20,0.04,0.04,+14.43,no data available
CRM,2009-05-21,0.03,0.04,+37.87,no data available
CRM,2009-02-25,0.02,0.03,+58.59,no data available
CRM,2008-11-20,0.02,0.02,+16.01,no data available
CRM,2008-08-20,0.02,0.02,-1.57,no data available
CRM,2008-05-21,0.02,0.02,+20.92,no data available
CRM,2008-02-27,0.01,0.02,+37.99,no data available
CRM,2007-11-15,0.01,0.01,+96.54,no data available
CRM,2007-08-15,-,0.01,+169.78,no data available
CRM,2007-05-16,0.02,0.01,-47.26,no data available
CRM,2007-02-21,0.02,0.02,+1.74,no data available
CRM,2006-11-15,0.01,0.02,+10.29,no data available
CRM,2006-08-16,0.01,0.02,+43.54,no data available
CRM,2006-05-17,0.01,0.01,+7.3,no data available
CRM,2006-02-22,0.01,0.01,+0.74,no data available
CRM,2005-11-16,0.01,0.01,+27.29,no data available
CRM,2005-08-17,0.01,0.01,+3.84,no data available
CRM,2005-05-18,0.01,0.01,+56.49,no data available
CRM,2005-02-17,-,0.01,+55.28,no data available
CRM,2004-11-17,-,-,+61.02,no data available
CRM,2004-08-19,-,-,+66.67,no data available
CRWD,2025-08-26,-,-,-,no data available
CRWD,2025-06-02,-,-,-,no data available
CRWD,2025-03-03,-,-,-,no data available
CRWD,2024-11-26,0.81,-,-,no data available
CRWD,2024-08-28,0.97,1.04,+7.15,0.55821119
CRWD,2024-06-04,0.89,0.93,+4.03,0.60519974
CRWD,2024-03-05,0.82,0.95,+15.48,0.70387568
CRWD,2023-11-28,0.74,0.82,+10.54,0.40521269
CRWD,2023-08-30,0.56,0.74,+32.71,0.48658542
CRWD,2023-05-31,0.51,0.57,+12.69,0.61140667
CRWD,2023-03-07,0.43,0.47,+9.39,0.66603085
CRWD,2022-11-29,0.31,0.4,+28.04,0.649315
CRWD,2022-08-30,0.28,0.36,+30.87,0.65588704
CRWD,2022-06-02,0.23,0.31,+34.6,0.72697309
CRWD,2022-03-09,0.2,0.3,+48.4,0.80644087
CRWD,2021-12-01,0.1,0.17,+73.86,0.63963155
CRWD,2021-08-31,0.09,0.11,+27.77,0.4879665
CRWD,2021-06-03,0.06,0.1,+80.12,0.47739408
CRWD,2021-03-16,0.08,0.13,+58.34,0.60583472
CRWD,2020-12-02,-,0.08,+5655.56,0.64577498
CRWD,2020-09-02,-0.01,0.03,+501.07,1.0621792
CRWD,2020-06-02,-0.06,0.02,+132.68,0.78408957
CRWD,2020-03-19,-0.08,-0.02,+76.3,1.09565853
CRWD,2019-12-05,-0.12,-0.07,+41.3,0.81075874
CRWD,2019-09-05,-0.23,-0.18,+20.75,0.8177594
CRWD,2019-07-18,-0.47,-0.47,+0.94,0.73056073
CRWD,2019-06-14,-,-,-,no data available
CSCO,2025-08-12,-,-,-,no data available
CSCO,2025-05-13,-,-,-,no data available
CSCO,2025-02-12,-,-,-,no data available
CSCO,2024-11-13,0.87,-,-,no data available
CSCO,2024-08-14,0.85,0.87,+2.59,0.34055582
CSCO,2024-05-15,0.82,0.88,+6.74,0.25199194
CSCO,2024-02-14,0.84,0.87,+3.92,0.2888208
CSCO,2023-11-15,1.03,1.11,+7.68,0.24592788
CSCO,2023-08-16,1.06,1.14,+7.66,0.24011781
CSCO,2023-05-17,0.97,1,+2.87,0.27139059
CSCO,2023-02-15,0.86,0.88,+2.91,0.29182108
CSCO,2022-11-16,0.84,0.86,+2.81,0.34354022
CSCO,2022-08-17,0.82,0.83,+1.7,0.31052125
CSCO,2022-05-18,0.86,0.87,+0.86,0.40287914
CSCO,2022-02-16,0.81,0.84,+3.92,0.33604746
CSCO,2021-11-17,0.8,0.82,+1.97,0.28712222
CSCO,2021-08-18,0.82,0.84,+1.82,0.24654698
CSCO,2021-05-19,0.82,0.83,+1.22,0.29577383
CSCO,2021-02-08,0.76,0.79,+4.48,0.31080699
CSCO,2020-11-12,0.7,0.76,+7.91,0.40186317
CSCO,2020-08-12,0.74,0.8,+8.46,0.31495024
CSCO,2020-05-13,0.69,0.79,+14.23,0.43281846
